sGdViewInfo	801b9398	24
D_801B9E80	801b93b0	4
gGdJointList	801b93b4	4
gGdBoneList	801b93b8	4
gGdObjectList	801b93bc	4
gGdViewsGroup	801b93c0	4
sResetCurWeight	801b93d0	4
gGdStreamBuffer	801b96c0	4
sResetWeightVtxNum	801b9e90	4
gGdSkinNet	801ba020	4
EUpad1	801ba3d0	64
EUpad2	801ba440	100
EUpad3	801ba4a8	52
EUpad4	801ba500	136
_goddardSegmentNoloadEnd	801bdf60	12448
_buffersSegmentNoloadStart	801c1000	53248
gDecompressionHeap	801c1000	53248
gAudioHeap	801ce000	186880
gIdleThreadStack	801fba00	2048
gThread3Stack	801fc200	8192
gThread4Stack	801fe200	8192
gThread5Stack	80200200	8192
gGfxSPTaskStack	80202200	1024
gGfxSPTaskYieldBuffer	80202600	2304
gSaveBuffer	80202f00	512
gGfxPools	80203100	102560
gAudioGlobalsStartMarker	8021c1a0	8
gSynthesisReverbs	8021c1b0	1056
sAudioSynthesisPad	8021c5d0	16
